timestamp,num_request,size
1998-06-09 02:19:00,9052,41753555
1998-06-09 02:20:00,9951,57263442
1998-06-09 02:21:00,10121,47148105
1998-06-09 02:22:00,9449,38884897
1998-06-09 02:23:00,9636,44196246
1998-06-09 02:24:00,8981,47620444
1998-06-09 02:25:00,8585,39470933
1998-06-09 02:26:00,8969,44582315
1998-06-09 02:27:00,9251,40524103
1998-06-09 02:28:00,8449,49556040
1998-06-09 02:29:00,8975,31757064
1998-06-09 02:30:00,7982,41895535
1998-06-09 02:31:00,8547,42456019
1998-06-09 02:32:00,7963,42411809
1998-06-09 02:33:00,8970,39222737
1998-06-09 02:34:00,8031,46479511
1998-06-09 02:35:00,8318,45349373
1998-06-09 02:36:00,8639,48059691
1998-06-09 02:37:00,8356,39826130
1998-06-09 02:38:00,9112,49528207
1998-06-09 02:39:00,9318,43419244
1998-06-09 02:40:00,8880,40978340
1998-06-09 02:41:00,9114,37142917
1998-06-09 02:42:00,9338,38506004
1998-06-09 02:43:00,8956,45835954
1998-06-09 02:44:00,8867,34641108
1998-06-09 02:45:00,8854,36178416
1998-06-09 02:46:00,8287,34943184
1998-06-09 02:47:00,9010,40857496
1998-06-09 02:48:00,8503,37841304
1998-06-09 02:49:00,8761,46285343
1998-06-09 02:50:00,8909,33638414
1998-06-09 02:51:00,7993,50386812
1998-06-09 02:52:00,9045,44055369
1998-06-09 02:53:00,8891,45101556
1998-06-09 02:54:00,9101,37806776
1998-06-09 02:55:00,8323,44335089
1998-06-09 02:56:00,9121,54155054
1998-06-09 02:57:00,9413,38818034
1998-06-09 02:58:00,9130,49548565
1998-06-09 02:59:00,8389,42430943
1998-06-09 03:00:00,7881,35970151
1998-06-09 03:01:00,8305,39034672
1998-06-09 03:02:00,8534,41089636
1998-06-09 03:03:00,9163,43967174
1998-06-09 03:04:00,9679,40640094
1998-06-09 03:05:00,9037,44589894
1998-06-09 03:06:00,8642,32718609
1998-06-09 03:07:00,8394,42193193
1998-06-09 03:08:00,8560,41067569
1998-06-09 03:09:00,8650,31040162
1998-06-09 03:10:00,9225,47619252
1998-06-09 03:11:00,8668,36780450
1998-06-09 03:12:00,9390,39443065
1998-06-09 03:13:00,8639,37203060
1998-06-09 03:14:00,9260,53847204
1998-06-09 03:15:00,9545,53981829
1998-06-09 03:16:00,9121,46283491
1998-06-09 03:17:00,9771,41264208
1998-06-09 03:18:00,9865,51465231
1998-06-09 03:19:00,9313,42042424
1998-06-09 03:20:00,8875,50036366
1998-06-09 03:21:00,9234,60131350
1998-06-09 03:22:00,10125,60427824
1998-06-09 03:23:00,9662,59465297
1998-06-09 03:24:00,9856,49606038
1998-06-09 03:25:00,9488,43873761
1998-06-09 03:26:00,9100,41365711
1998-06-09 03:27:00,9627,52026450
1998-06-09 03:28:00,9045,38008593
1998-06-09 03:29:00,9208,47069983
1998-06-09 03:30:00,9172,38515548
1998-06-09 03:31:00,10452,48262694
1998-06-09 03:32:00,9058,44870934
1998-06-09 03:33:00,9109,37858987
1998-06-09 03:34:00,9832,49689870
1998-06-09 03:35:00,8606,40212195
1998-06-09 03:36:00,8049,44609706
1998-06-09 03:37:00,8391,47088269
1998-06-09 03:38:00,9400,41747775
1998-06-09 03:39:00,9445,46455545
1998-06-09 03:40:00,10341,52096032
1998-06-09 03:41:00,9071,45911276
1998-06-09 03:42:00,9507,49337078
1998-06-09 03:43:00,9889,45604690
1998-06-09 03:44:00,9242,50494280
1998-06-09 03:45:00,8087,43695979
1998-06-09 03:46:00,8311,62409646
1998-06-09 03:47:00,9664,46914383
1998-06-09 03:48:00,10037,39840077
1998-06-09 03:49:00,9794,47368806
1998-06-09 03:50:00,10002,49214357
1998-06-09 03:51:00,9825,36225668
1998-06-09 03:52:00,9495,51986384
1998-06-09 03:53:00,9657,44235849
1998-06-09 03:54:00,9530,44004300
1998-06-09 03:55:00,9251,39679116
1998-06-09 03:56:00,9442,39172989
1998-06-09 03:57:00,9276,44487436
1998-06-09 03:58:00,9585,38662582
1998-06-09 03:59:00,9031,44997332
1998-06-09 04:00:00,8923,44735591
1998-06-09 04:01:00,8235,39491640
1998-06-09 04:02:00,8410,45497575
1998-06-09 04:03:00,8779,57415572
1998-06-09 04:04:00,9092,47389600
1998-06-09 04:05:00,8312,34185767
1998-06-09 04:06:00,8408,35930228
1998-06-09 04:07:00,8798,38800858
1998-06-09 04:08:00,9271,37517306
1998-06-09 04:09:00,8871,38968093
1998-06-09 04:10:00,8495,32802230
1998-06-09 04:11:00,7700,41663432
1998-06-09 04:12:00,8126,42016276
1998-06-09 04:13:00,8702,45092786
1998-06-09 04:14:00,9222,47241164
1998-06-09 04:15:00,7760,37509627
1998-06-09 04:16:00,8130,39044896
1998-06-09 04:17:00,8290,39138505
1998-06-09 04:18:00,8194,52152658
1998-06-09 04:19:00,7645,61940017
1998-06-09 04:20:00,8308,38253094
1998-06-09 04:21:00,8046,45766855
1998-06-09 04:22:00,8363,39016011
1998-06-09 04:23:00,8068,41872912
1998-06-09 04:24:00,8287,49753160
1998-06-09 04:25:00,8570,41445974
1998-06-09 04:26:00,8632,44557838
1998-06-09 04:27:00,9179,40875061
1998-06-09 04:28:00,8886,46194350
1998-06-09 04:29:00,8446,42908147
1998-06-09 04:30:00,7595,42068061
1998-06-09 04:31:00,7554,38123549
1998-06-09 04:32:00,7642,45992645
1998-06-09 04:33:00,8267,51890461
1998-06-09 04:34:00,8815,50999379
1998-06-09 04:35:00,8761,33961109
1998-06-09 04:36:00,8064,37530528
1998-06-09 04:37:00,7839,40789003
1998-06-09 04:38:00,8269,43870236
1998-06-09 04:39:00,8387,44759905
1998-06-09 04:40:00,8296,37876742
1998-06-09 04:41:00,8702,39330512
1998-06-09 04:42:00,7947,33865682
1998-06-09 04:43:00,7620,36715351
1998-06-09 04:44:00,7784,36013960
1998-06-09 04:45:00,7718,49406138
1998-06-09 04:46:00,7414,40777224
1998-06-09 04:47:00,7036,50297651
1998-06-09 04:48:00,6857,38786590
1998-06-09 04:49:00,6917,38615656
1998-06-09 04:50:00,7618,39516227
1998-06-09 04:51:00,7844,46978471
1998-06-09 04:52:00,8101,59448457
1998-06-09 04:53:00,8404,44607832
1998-06-09 04:54:00,7872,35956511
1998-06-09 04:55:00,7552,38708003
1998-06-09 04:56:00,7398,38735862
1998-06-09 04:57:00,7861,44716092
1998-06-09 04:58:00,8370,33401655
1998-06-09 04:59:00,8445,48324458
1998-06-09 05:00:00,8381,45911862
1998-06-09 05:01:00,8039,40871301
1998-06-09 05:02:00,8038,35412890
1998-06-09 05:03:00,8020,39217849
1998-06-09 05:04:00,7863,43726125
1998-06-09 05:05:00,7769,36823119
1998-06-09 05:06:00,7519,34383055
1998-06-09 05:07:00,6815,35121243
1998-06-09 05:08:00,7558,44401885
1998-06-09 05:09:00,7942,35602339
1998-06-09 05:10:00,7870,36716168
1998-06-09 05:11:00,8733,44355452
1998-06-09 05:12:00,8249,32118295
1998-06-09 05:13:00,7995,44925135
1998-06-09 05:14:00,7644,43898747
1998-06-09 05:15:00,8006,39623214
1998-06-09 05:16:00,7957,49430131
1998-06-09 05:17:00,8326,41111249
1998-06-09 05:18:00,8524,49678626
1998-06-09 05:19:00,8180,51704362
1998-06-09 05:20:00,7923,43879621
1998-06-09 05:21:00,8894,52093769
1998-06-09 05:22:00,8496,39131654
1998-06-09 05:23:00,8054,38559702
1998-06-09 05:24:00,8337,46384857
1998-06-09 05:25:00,8340,50697213
1998-06-09 05:26:00,8166,38131423
1998-06-09 05:27:00,8273,42616261
1998-06-09 05:28:00,8598,46436621
1998-06-09 05:29:00,7844,34786668
1998-06-09 05:30:00,8311,49065178
1998-06-09 05:31:00,8352,42197870
1998-06-09 05:32:00,7994,37168707
1998-06-09 05:33:00,8372,44891743
1998-06-09 05:34:00,8192,32104156
1998-06-09 05:35:00,7641,41029815
1998-06-09 05:36:00,7441,34494383
1998-06-09 05:37:00,8490,37875882
1998-06-09 05:38:00,9174,46114196
1998-06-09 05:39:00,9704,40821317
1998-06-09 05:40:00,9074,43847053
1998-06-09 05:41:00,8530,35952066
1998-06-09 05:42:00,8713,53832839
1998-06-09 05:43:00,8144,37816082
1998-06-09 05:44:00,8431,56787546
1998-06-09 05:45:00,8567,38039469
1998-06-09 05:46:00,8806,38684611
1998-06-09 05:47:00,8376,44121377
1998-06-09 05:48:00,8566,38214767
1998-06-09 05:49:00,8241,44312744
1998-06-09 05:50:00,8697,40013993
1998-06-09 05:51:00,7841,37778578
1998-06-09 05:52:00,8736,43714838
1998-06-09 05:53:00,8461,43488941
1998-06-09 05:54:00,8229,36108523
1998-06-09 05:55:00,8617,42111794
1998-06-09 05:56:00,8286,45997445
1998-06-09 05:57:00,8785,34742311
1998-06-09 05:58:00,8602,37478179
1998-06-09 05:59:00,8519,36536139
1998-06-09 06:00:00,8842,55359234
1998-06-09 06:01:00,9628,46737518
1998-06-09 06:02:00,9886,43677187
1998-06-09 06:03:00,9591,41423246
1998-06-09 06:04:00,9290,51614154
1998-06-09 06:05:00,9183,58560790
1998-06-09 06:06:00,9190,45335908
1998-06-09 06:07:00,9185,36961524
1998-06-09 06:08:00,8676,42120091
1998-06-09 06:09:00,8875,45002888
